genre,song_name,danceability,energy,loudness,valence,,,,,,,
Pop,Prisoner (feat. Dua Lipa),0.781,0.67,-3.912,0.595,,,,,,,
Pop,ily (i love you baby) (feat. Emilee),0.674,0.774,-7.567,0.33,,,,,,,
Pop,Blueberry Faygo,0.774,0.554,-7.909,0.349,,,,,,,
Pop,Holy (feat. Chance The Rapper),0.673,0.704,-8.056,0.372,,,,,,,
Pop,Memories,0.764,0.32,-7.209,0.575,,,,,,,
Pop,I Don't Care (with Justin Bieber),0.798,0.675,-5.041,0.842,,,,,,,
Pop,ROCKSTAR (feat. Roddy Ricch),0.746,0.69,-7.956,0.497,,,,,,,
Pop,Savage Love (Laxed - Siren Beat),0.767,0.481,-8.52,0.761,,,,,,,
Pop,You Got Me Like,0.612,0.782,-7.609,0.45,,,,,,,
Pop,Tusa,0.803,0.715,-3.28,0.574,,,,,,,
Pop,Break My Heart,0.73,0.729,-3.434,0.467,,,,,,,
Pop,All That (with Channel Tres),0.92,0.724,-6.287,0.864,,,,,,,
Pop,In Your Eyes,0.667,0.719,-5.371,0.717,,,,,,,
Pop,Rain On Me (with Ariana Grande),0.672,0.855,-3.764,0.646,,,,,,,
Pop,In My Zone,0.81,0.839,-5.203,0.851,,,,,,,
Pop,Don't Start Now,0.794,0.793,-4.521,0.677,,,,,,,
Pop,Roses - Imanbek Remix,0.77,0.724,-5.484,0.898,,,,,,,
Pop,Toosie Slide,0.834,0.454,-9.75,0.837,,,,,,,
Pop,The Box,0.896,0.586,-6.687,0.642,,,,,,,
Pop,Wishing Well,0.65,0.613,-6.13,0.0804,,,,,,,
Pop,Falling,0.785,0.431,-8.756,0.236,,,,,,,
Pop,ROXANNE,0.621,0.601,-5.616,0.457,,,,,,,
Pop,In My Head,0.738,0.572,-6.444,0.45,,,,,,,
Pop,Stuck with U (with Justin Bieber),0.597,0.45,-6.658,0.537,,,,,,,
Pop,Supalonely,0.863,0.631,-4.689,0.817,,,,,,,
Pop,Sunday Best,0.878,0.525,-6.832,0.694,,,,,,,
Pop,Circles,0.704,0.758,-3.537,0.534,,,,,,,
Pop,death bed (coffee for your head),0.726,0.431,-8.765,0.348,,,,,,,
Pop,SeÃ±orita,0.759,0.54,-6.039,0.75,,,,,,,
Pop,Beautiful People (feat. Khalid),0.64,0.648,-8.113,0.548,,,,,,,
Pop,Best Days,0.372,0.696,-5.086,0.451,,,,,,,
Pop,Someone You Loved,0.501,0.405,-5.679,0.446,,,,,,,
Pop,Lose You To Love Me,0.505,0.34,-9.005,0.0916,,,,,,,
Pop,Brand New,0.738,0.64,-6.198,0.369,,,,,,,
Pop,My Oh My (feat. DaBaby),0.724,0.491,-6.024,0.383,,,,,,,
Pop,Need Nobody,0.703,0.805,-4.792,0.651,,,,,,,
Pop,Levitating (feat. DaBaby),0.702,0.825,-3.787,0.915,,,,,,,
Pop,hot girl bummer,0.778,0.559,-7.109,0.678,,,,,,,
Pop,Don't Call Me Up,0.674,0.881,-2.853,0.234,,,,,,,
Pop,Taj Mahal,0.693,0.892,-4.847,0.859,,,,,,,
Pop,How Do You Sleep?,0.477,0.682,-4.931,0.345,,,,,,,
Pop,bad guy,0.701,0.425,-10.965,0.562,,,,,,,
Pop,Nightmare,0.853,0.451,-10.236,0.162,,,,,,,
Pop,you broke me first,0.642,0.374,-9.386,0.0799,,,,,,,
Pop,More Than Over,0.548,0.721,-6.511,0.531,,,,,,,
Pop,Be Kind (with Halsey),0.63,0.633,-7.088,0.452,,,,,,,
Pop,Midnight Sky,0.705,0.814,-5.466,0.259,,,,,,,
Pop,Youngblood,0.596,0.854,-5.114,0.152,,,,,,,
Pop,Broke,0.853,0.537,-7.33,0.798,,,,,,,
Pop,Adore You,0.676,0.771,-3.675,0.569,,,,,,,
Pop,7 rings,0.725,0.321,-10.744,0.319,,,,,,,
Pop,Good as Hell (feat. Ariana Grande) - Remix,0.668,0.892,-3.001,0.478,,,,,,,
Pop,Old Town Road (feat. Billy Ray Cyrus) - Remix,0.878,0.619,-5.56,0.639,,,,,,,
Pop,Girls Like You (feat. Cardi B),0.851,0.541,-6.825,0.448,,,,,,,
Pop,Supposed To Be,0.794,0.676,-6.625,0.586,,,,,,,
Pop,Sucker,0.842,0.734,-5.065,0.952,,,,,,,
Pop,Sunflower - Spider-Man: Into the Spider-Verse,0.753,0.498,-5.61,0.927,,,,,,,
Pop,WAP (feat. Megan Thee Stallion),0.935,0.454,-7.509,0.357,,,,,,,
Pop,Savage Remix (feat. BeyoncÃ©),0.822,0.743,-4.772,0.636,,,,,,,
Pop,Come & Go (with Marshmello),0.625,0.814,-5.181,0.535,,,,,,,
Pop,Without Me,0.752,0.488,-7.05,0.533,,,,,,,
Pop,Happier,0.687,0.792,-2.749,0.671,,,,,,,
Pop,Sweet but Psycho,0.719,0.704,-4.724,0.628,,,,,,,
Pop,High Hopes,0.579,0.904,-2.729,0.681,,,,,,,
Pop,Sorry,0.654,0.76,-3.669,0.41,,,,,,,
Pop,I Don't Wanna Be Your Friend,0.751,0.873,-4.057,0.52,,,,,,,
Pop,New Rules,0.762,0.7,-6.021,0.608,,,,,,,
Pop,Shape of You,0.825,0.652,-3.183,0.931,,,,,,,
Pop,In My Feelings,0.835,0.626,-5.833,0.35,,,,,,,
Pop,Eastside (with Halsey & Khalid),0.56,0.68,-7.648,0.319,,,,,,,
Pop,"thank u, next",0.724,0.647,-5.642,0.435,,,,,,,
Pop,Dolla Dolla,0.663,0.587,-7.182,0.495,,,,,,,
Pop,Let Me Love You,0.656,0.578,-8.97,0.556,,,,,,,
Pop,Finesse - Remix; feat. Cardi B,0.704,0.859,-4.877,0.926,,,,,,,
Pop,Time Zone,0.567,0.739,-6.389,0.396,,,,,,,
Pop,Let You Down,0.662,0.714,-5.68,0.464,,,,,,,
Pop,Pompeii,0.679,0.715,-6.383,0.571,,,,,,,
Pop,"Hey, Soul Sister",0.677,0.89,-4.448,0.764,,,,,,,
Pop,All of Me,0.422,0.264,-7.064,0.331,,,,,,,
Pop,All About That Bass,0.811,0.879,-3.724,0.962,,,,,,,
Pop,Viva La Vida,0.486,0.617,-7.115,0.417,,,,,,,
Pop,Shallow,0.572,0.385,-6.362,0.323,,,,,,,
Pop,Thinking out Loud,0.781,0.445,-6.061,0.591,,,,,,,
Pop,1-800-273-8255,0.62,0.574,-7.788,0.357,,,,,,,
Pop,In the End,0.556,0.864,-5.87,0.4,,,,,,,
Dark Trap,Mercury: Retrograde,0.831,0.814,-7.364,0.389,,,,,,,
Dark Trap,Pathology,0.719,0.493,-7.23,0.124,,,,,,,
Dark Trap,Symbiote,0.85,0.893,-4.783,0.0391,,,,,,,
Dark Trap,ProductOfDrugs (Prod. The Virus and Antidote),0.476,0.781,-4.71,0.175,,,,,,,
Dark Trap,Venom,0.798,0.624,-7.668,0.591,,,,,,,
Dark Trap,Gatteka,0.721,0.568,-11.295,0.109,,,,,,,
Dark Trap,kamikaze (+ pulse),0.718,0.668,-4.162,0.038,,,,,,,
Dark Trap,T.R.U. (Totally Rotten Underground),0.694,0.711,-5.525,0.283,,,,,,,
Dark Trap,I Put My Dick in Your Mental,0.774,0.751,-2.445,0.189,,,,,,,
Dark Trap,Andromeda,0.893,0.907,-10.406,0.302,,,,,,,
Dark Trap,BRAINFOOD,0.864,0.365,-10.219,0.0478,,,,,,,
Dark Trap,Troll Under the Bridge,0.736,0.932,-3.726,0.18,,,,,,,
Dark Trap,1000 Rounds,0.825,0.761,-5.389,0.161,,,,,,,
Dark Trap,Sacrifice,0.767,0.576,-9.683,0.187,,,,,,,
Dark Trap,Backpack,0.765,0.726,-5.58,0.27,,,,,,,
Dark Trap,D(R)Own,0.617,0.541,-4.113,0.43,,,,,,,
Dark Trap,"Okay,ButThisIsTheLastTime",0.755,0.298,-15.032,0.0372,,,,,,,
Dark Trap,TakingOutTheTrash,0.814,0.575,-9.635,0.288,,,,,,,
Dark Trap,Io sono qui,0.812,0.813,-5.583,0.348,,,,,,,
Dark Trap,Paris,0.849,0.648,-6.188,0.196,,,,,,,
Dark Trap,Murder,0.602,0.578,-5.61,0.156,,,,,,,
Dark Trap,High 'N Mighty,0.876,0.768,-6.606,0.72,,,,,,,
Dark Trap,Euronymous,0.777,0.711,-3.902,0.293,,,,,,,
Dark Trap,Hades,0.829,0.59,-7.818,0.332,,,,,,,
Dark Trap,Nails,0.783,0.929,0.551,0.152,,,,,,,
Dark Trap,Squeeze,0.787,0.727,-7.194,0.21,,,,,,,
Dark Trap,No Teeth,0.705,0.648,-10.467,0.398,,,,,,,
Dark Trap,BLUE JUICE,0.799,0.966,-4.586,0.864,,,,,,,
Dark Trap,Loch Ness,0.936,0.476,-11.439,0.363,,,,,,,
Dark Trap,Hold Uh,0.838,0.634,-8.076,0.224,,,,,,,
Dark Trap,Bone Saw,0.964,0.51,-7.003,0.474,,,,,,,
Dark Trap,Coffin Wave,0.83,0.387,-12.908,0.561,,,,,,,
Dark Trap,OhNo!,0.455,0.525,-12.692,0.279,,,,,,,
Dark Trap,TheArtOfCremation,0.748,0.573,-9.907,0.193,,,,,,,
Dark Trap,OakGroveRoad,0.745,0.688,-9.263,0.522,,,,,,,
Dark Trap,WhatWasThat,0.722,0.519,-12.871,0.128,,,,,,,
Dark Trap,FunnyToSeeYouHere,0.657,0.473,-12.051,0.153,,,,,,,
Dark Trap,John Dee,0.936,0.474,-9.694,0.168,,,,,,,
Dark Trap,Kybalion,0.765,0.62,-7.338,0.218,,,,,,,
Dark Trap,Killer,0.65,0.952,-2.686,0.256,,,,,,,
Dark Trap,608,0.386,0.936,-5.551,0.193,,,,,,,
Dark Trap,Eternal Dreams,0.563,0.68,-5.953,0.0396,,,,,,,
Dark Trap,Nightmare Choir (I Been Asleep Too Long),0.777,0.902,-3.915,0.462,,,,,,,
Dark Trap,Exodus,0.607,0.749,-4.497,0.18,,,,,,,
Dark Trap,Vengeance,0.628,0.573,-8.161,0.0387,,,,,,,
Dark Trap,Claustrophobia,0.468,0.325,-8.267,0.0387,,,,,,,
Dark Trap,Rearranged,0.512,0.44,-7.816,0.132,,,,,,,
Dark Trap,Paralax,0.504,0.48,-8.885,0.878,,,,,,,
Dark Trap,Exsanguination,0.608,0.662,-8.474,0.0637,,,,,,,
Dark Trap,Mutiny,0.783,0.684,-7.435,0.173,,,,,,,
Dark Trap,Centipede,0.668,0.479,-7.321,0.102,,,,,,,
Dark Trap,Ð“Ñ€ÑƒÑÑ‚Ð½Ð°Ñ ÑÑƒÐºÐ°,0.528,0.617,-6.123,0.0356,,,,,,,
Dark Trap,This World Is Sick,0.796,0.756,-2.244,0.0292,,,,,,,
Dark Trap,ÐŸÐ»Ð°Ð¼Ñ,0.299,0.381,-6.951,0.0392,,,,,,,
Dark Trap,02:45,0.644,0.64,-7.877,0.175,,,,,,,
Dark Trap,who is he,0.473,0.843,-5.981,0.24,,,,,,,
Dark Trap,Sleeping,0.471,0.618,-9.965,0.0392,,,,,,,
Dark Trap,Timeless,0.665,0.446,-14.845,0.117,,,,,,,
Dark Trap,Pound for Pound,0.812,0.707,-6.815,0.248,,,,,,,
Dark Trap,Finger Trembling,0.262,0.897,-2.712,0.253,,,,,,,
Dark Trap,Overload,0.571,0.865,-4.99,0.177,,,,,,,
Dark Trap,Kill Yourself (Part III),0.753,0.679,-7.092,0.19,,,,,,,
Dark Trap,2nd Hand,0.935,0.429,-6.697,0.0769,,,,,,,
Dark Trap,Antarctica,0.726,0.634,-6.844,0.318,,,,,,,
Dark Trap,Memoirs Of A Gorilla,0.854,0.98,-1.181,0.255,,,,,,,
Dark Trap,Runnin' Thru The 7th With My Woadies,0.526,0.62,-7.244,0.187,,,,,,,
Dark Trap,Mount Sinai,0.84,0.444,-10.58,0.376,,,,,,,
Dark Trap,Magazine,0.881,0.903,-0.955,0.272,,,,,,,
Dark Trap,2 Hot 4 U (feat. $Uicdeboy$),0.77,0.623,-7.025,0.0947,,,,,,,
Dark Trap,O Pana!,0.8,0.505,-6.54,0.179,,,,,,,
Dark Trap,LTE,0.781,0.493,-7.649,0.0383,,,,,,,
Dark Trap,Champion Of Death,0.817,0.911,-2.153,0.34,,,,,,,
Dark Trap,Seppuku (feat. Suicideboy$ & Jgrxxn),0.814,0.74,-5.438,0.191,,,,,,,
Dark Trap,You're Now Tuning Into 66.6 FM With DJ Rapture (The Hottest Hour Of The Evening),0.678,0.77,-3.206,0.284,,,,,,,
Dark Trap,Slip On A Banana Clip,0.755,0.788,-4.572,0.465,,,,,,,
Dark Trap,A Death In The Ocean Would Be Beautiful,0.81,0.524,-6.705,0.155,,,,,,,
Dark Trap,Shattered Amethyst,0.806,0.702,-6.643,0.182,,,,,,,
Dark Trap,Goosebumps,0.89,0.74,-4.303,0.436,,,,,,,
Dark Trap,Venom,0.909,0.573,-6.856,0.392,,,,,,,
Dark Trap,Bury Me,0.735,0.933,-2.151,0.116,,,,,,,
Dark Trap,Hack Slash,0.698,0.987,-0.734,0.266,,,,,,,
Dark Trap,2000 Rounds,0.577,0.692,-5.96,0.0658,,,,,,,
Dark Trap,Sea Sick,0.827,0.771,-4.374,0.545,,,,,,,
Dark Trap,Grain,0.68,0.707,-5.133,0.228,,,,,,,
Dark Trap,"Beware, the Sirens",0.721,0.899,-4.07,0.0385,,,,,,,
Dark Trap,Kali Yuga,0.777,0.812,-5.146,0.452,,,,,,,
Dark Trap,Hexada,0.579,0.813,-4.573,0.312,,,,,,,
Dark Trap,Caligula,0.86,0.524,-4.698,0.142,,,,,,,
Dark Trap,Niagara (feat. Lil Peep),0.425,0.508,-10.01,0.0679,,,,,,,
Dark Trap,Scrying Through Shattered Glass,0.494,0.695,-10.566,0.0722,,,,,,,
Dark Trap,Polaris,0.649,0.772,-5.332,0.0294,,,,,,,
Dark Trap,Rapture,0.814,0.758,-6.512,0.82,,,,,,,
Dark Trap,Blackmage,0.37,0.856,-5.489,0.0755,,,,,,,
Dark Trap,Tartarus,0.888,0.906,-4.028,0.477,,,,,,,
Dark Trap,Until the Light Takes Us,0.816,0.62,-7.804,0.265,,,,,,,
Dark Trap,As Above so Look out Below,0.713,0.839,-6.377,0.0369,,,,,,,
Dark Trap,Swan,0.449,0.645,-4.784,0.0589,,,,,,,
Dark Trap,Sneak Diss (feat. So6ix),0.923,0.94,-5.828,0.839,,,,,,,
Dark Trap,Plague Doctor Mask,0.832,0.802,-4.039,0.178,,,,,,,
Dark Trap,Some of Us May Never See the World,0.569,0.712,-4.911,0.0711,,,,,,,
Dark Trap,Filth,0.476,0.825,-3.941,0.43,,,,,,,
Dark Trap,Homecoming,0.403,0.696,-5.956,0.0696,,,,,,,
Dark Trap,Blood,0.836,0.706,-4.065,0.0374,,,,,,,
Dark Trap,Sweat,0.818,0.709,-4.425,0.452,,,,,,,
Dark Trap,Tears,0.849,0.522,-5.514,0.0582,,,,,,,
Dark Trap,Anabolic,0.703,0.536,-4.323,0.161,,,,,,,
Dark Trap,HDMI,0.708,0.298,-16.427,0.118,,,,,,,
Dark Trap,Dirt,0.852,0.721,-7.4,0.803,,,,,,,
Dark Trap,Oxygen,0.694,0.514,-11.063,0.136,,,,,,,
Dark Trap,Branches,0.595,0.333,-13.235,0.105,,,,,,,
Dark Trap,CtrlAltDelete,0.721,0.803,-9.115,0.175,,,,,,,
Dark Trap,BlastZone (Ð—Ð¾Ð½Ð°ÐŸÐ¾Ñ€Ð°Ð¶ÐµÐ½Ð¸Ñ),0.846,0.616,-7.82,0.133,,,,,,,
Dark Trap,CharacterSelect (Ð’Ñ‹Ð±Ð¾Ñ€ÐŸÐµÑ€ÑÐ¾Ð½Ð°Ð¶Ð°),0.76,0.576,-8.238,0.184,,,,,,,
Dark Trap,RestInPeace (Prod. by The Virus And Antidote),0.529,0.817,-10.039,0.181,,,,,,,
Dark Trap,BlackMold,0.559,0.514,-8.78,0.0911,,,,,,,
Dark Trap,Toxin,0.965,0.59,-8.639,0.462,,,,,,,
Dark Trap,Electric,0.596,0.881,-4.566,0.235,,,,,,,
Dark Trap,Cranium,0.712,0.982,-2.386,0.549,,,,,,,
Dark Trap,Friday,0.697,0.873,-3.189,0.545,,,,,,,
Dark Trap,Hooky,0.841,0.516,-12.32,0.26,,,,,,,
Dark Trap,Kalaxian Crystals,0.739,0.463,-5.451,0.0457,,,,,,,
Dark Trap,Slurp,0.865,0.891,-5.618,0.671,,,,,,,
Dark Trap,BROKE ft. Prohibeo,0.775,0.634,-7.535,0.521,,,,,,,
Dark Trap,Lies,0.739,0.498,-7.448,0.231,,,,,,,
Dark Trap,Terry McGinnis,0.725,0.578,-8.311,0.0595,,,,,,,
Dark Trap,Gremlin,0.63,0.876,-4.871,0.256,,,,,,,
Dark Trap,Giant Squit,0.704,0.838,-4.042,0.348,,,,,,,
Dark Trap,You Are Not Like Us,0.735,0.811,-3.735,0.42,,,,,,,
Dark Trap,Arachnids,0.864,0.727,-5.996,0.599,,,,,,,
Dark Trap,Death Wish,0.726,0.823,-4.666,0.156,,,,,,,
Dark Trap,Allergies,0.755,0.765,-7.256,0.401,,,,,,,
Dark Trap,Cut Throat,0.881,0.445,-9.83,0.0379,,,,,,,
Dark Trap,Memoirs of a Gorilla,0.849,0.98,-0.964,0.295,,,,,,,
Dark Trap,Benz Truck (Ð³ÐµÐ»Ð¸Ðº),0.602,0.762,-6.149,0.112,,,,,,,
Dark Trap,Norf Norf,0.924,0.543,-6.612,0.104,,,,,,,
Dark Trap,Dat $tick,0.919,0.493,-8.81,0.159,,,,,,,
Dark Trap,"RAF (feat. A$AP Rocky, Playboi Carti, Quavo, Lil Uzi Vert & Frank Ocean)",0.848,0.663,-5.606,0.333,,,,,,,
Dark Trap,Crazy,0.475,0.788,-4.851,0.26,,,,,,,
Dark Trap,Still Cold / Pathway Private,0.762,0.41,-11.979,0.0813,,,,,,,
Dark Trap,The Chills,0.789,0.623,-8.337,0.678,,,,,,,
Dark Trap,Slip on a Banana Clip,0.756,0.794,-4.539,0.474,,,,,,,
Dark Trap,Lights,0.799,0.546,-6.081,0.736,,,,,,,
Dark Trap,Akina Speed Star,0.931,0.273,-11.723,0.0603,,,,,,,
Dark Trap,Big Fish,0.898,0.547,-5.707,0.763,,,,,,,
Dark Trap,The Bodies Fall Just Like the Leaves,0.835,0.559,-5.617,0.267,,,,,,,
Dark Trap,Story: No Title,0.716,0.745,-6.374,0.0971,,,,,,,
Dark Trap,Torch,0.849,0.736,-6.661,0.271,,,,,,,
Dark Trap,"Buff Squad (feat. Pouya, Shakewell & Germ)",0.762,0.509,-7.354,0.0671,,,,,,,
Dark Trap,Sarcophagus III (feat. $Uicideboy$),0.756,0.74,-4.531,0.308,,,,,,,
Dark Trap,Virginia Tech,0.727,0.846,-3.555,0.529,,,,,,,
Dark Trap,Lte,0.783,0.497,-7.652,0.0381,,,,,,,
Dark Trap,Gloss of Blood,0.685,0.402,-8.076,0.107,,,,,,,
Dark Trap,100K,0.556,0.449,-10.363,0.484,,,,,,,
Dark Trap,Dark Light,0.625,0.45,-9.985,0.0362,,,,,,,
Dark Trap,"But Wait, There's More (feat. $uicideBoy$)",0.8,0.824,-5.159,0.462,,,,,,,
Dark Trap,Great Influence,0.734,0.724,-5.648,0.256,,,,,,,
Dark Trap,It Don't Matter,0.777,0.742,-8.223,0.605,,,,,,,
Dark Trap,absolute in doubt,0.733,0.66,-6.87,0.259,,,,,,,
Dark Trap,Boss,0.803,0.789,-3.434,0.647,,,,,,,
Dark Trap,Look at Me Now,0.649,0.538,-9.793,0.355,,,,,,,
Dark Trap,Bulletproof,0.58,0.867,-4.031,0.482,,,,,,,
Dark Trap,Contraband,0.801,0.679,-8.747,0.483,,,,,,,
Dark Trap,Deira City Centre,0.677,0.655,-5.541,0.146,,,,,,,
Dark Trap,Kyoto,0.623,0.716,-7.449,0.203,,,,,,,
Dark Trap,Pull Out Game,0.797,0.542,-7.324,0.313,,,,,,,
Dark Trap,Bird Is The Word,0.85,0.542,-6.923,0.595,,,,,,,
Dark Trap,Life Is Short,0.743,0.411,-7.343,0.339,,,,,,,
Dark Trap,Here We Go Again,0.876,0.759,-1.889,0.271,,,,,,,
Dark Trap,Bloodshed,0.665,0.827,-5.597,0.12,,,,,,,
Dark Trap,Wassup Bro!,0.81,0.585,-7.037,0.281,,,,,,,
Dark Trap,ACT 2 - BirthOfTheSpaceGod,0.618,0.743,-4.458,0.249,,,,,,,
Dark Trap,Grey Tee,0.622,0.859,-1.541,0.296,,,,,,,
Dark Trap,Sleeping Bag,0.674,0.646,-9.423,0.222,,,,,,,
Dark Trap,Afterlife,0.628,0.53,-9.663,0.203,,,,,,,
Dark Trap,King Cobra (Drippin'),0.877,0.655,-5.3,0.119,,,,,,,
Dark Trap,Heart Attack,0.585,0.895,-3.663,0.181,,,,,,,
Dark Trap,Chain$Aw,0.717,0.925,-4.246,0.412,,,,,,,
Dark Trap,"King, Scar.",0.714,0.853,-4.9,0.178,,,,,,,
Dark Trap,P.T.S.D,0.473,0.772,-6.332,0.303,,,,,,,
Dark Trap,Brand New,0.767,0.637,-7.859,0.536,,,,,,,
Dark Trap,Jukai,0.719,0.704,-5.23,0.0808,,,,,,,
Dark Trap,Philosopher's Throne,0.85,0.458,-6.623,0.419,,,,,,,
Dark Trap,PRBLMS,0.672,0.574,-4.663,0.106,,,,,,,
Dark Trap,Back At It,0.758,0.716,-6.621,0.565,,,,,,,
Dark Trap,Broken,0.508,0.417,-8.699,0.337,,,,,,,
Dark Trap,3 Xans,0.869,0.572,-9.086,0.658,,,,,,,
Dark Trap,LoyaltyRunsDeepInDaLongRun,0.985,0.525,-10.637,0.425,,,,,,,
Dark Trap,Skywalker,0.738,0.712,-6.273,0.358,,,,,,,
Dark Trap,White Wine,0.675,0.574,-8.066,0.482,,,,,,,
Dark Trap,Smoke Break,0.876,0.726,-7.573,0.775,,,,,,,
Dark Trap,Louis V,0.725,0.554,-10.66,0.231,,,,,,,
Dark Trap,RampartRange,0.849,0.413,-9.274,0.458,,,,,,,
Dark Trap,Floor 555,0.695,0.686,-8.147,0.354,,,,,,,
Dark Trap,Plug Walk,0.876,0.519,-6.531,0.158,,,,,,,
Dark Trap,Haunt U,0.463,0.632,-9.577,0.0894,,,,,,,
Dark Trap,Buttcheeks,0.709,0.362,-13.556,0.455,,,,,,,
Dark Trap,Back off Me,0.771,0.566,-5.607,0.232,,,,,,,
Dark Trap,Intro.Desolation,0.136,0.821,-5.454,0.0362,,,,,,,
Dark Trap,The Singularity,0.476,0.495,-6.095,0.114,,,,,,,
Dark Trap,D(R)Ead,0.499,0.893,-5.803,0.108,,,,,,,
Dark Trap,Trench Coat,0.851,0.634,-8.672,0.0399,,,,,,,
Dark Trap,"I've Seen Satan, He Has Dreadlocks",0.241,0.928,-2.018,0.403,,,,,,,
Dark Trap,Your Desire,0.622,0.635,-6.501,0.602,,,,,,,
Dark Trap,Byberry,0.745,0.703,-10.077,0.402,,,,,,,
Dark Trap,Benadrylled,0.855,0.659,-5.867,0.736,,,,,,,
Dark Trap,Dream Journal,0.549,0.44,-12.024,0.132,,,,,,,
Dark Trap,Hannah Baker,0.702,0.567,-10.223,0.195,,,,,,,
Dark Trap,20k,0.53,0.732,-5.921,0.458,,,,,,,
Dark Trap,Whatever,0.726,0.549,-7.115,0.0855,,,,,,,
Dark Trap,Nightstalker,0.708,0.423,-7.583,0.0712,,,,,,,
Dark Trap,sleep at night,0.447,0.652,-3.729,0.0367,,,,,,,
Dark Trap,Pulling Teeth,0.278,0.47,-15.062,0.0775,,,,,,,
Dark Trap,AI,0.321,0.949,-7.297,0.196,,,,,,,
Dark Trap,Lazaretto,0.542,0.923,-5.924,0.321,,,,,,,
Dark Trap,coordinate,0.688,0.658,-4.155,0.28,,,,,,,
Dark Trap,Rocket Ship,0.953,0.38,-4.941,0.128,,,,,,,
Dark Trap,Trap (feat. Lil Baby),0.881,0.742,-3.736,0.432,,,,,,,
Dark Trap,Drip Too Hard (Lil Baby & Gunna),0.897,0.662,-6.903,0.389,,,,,,,
Dark Trap,Snow Globe (feat. NAV) - Remix,0.705,0.619,-5.862,0.465,,,,,,,
Dark Trap,1000,0.782,0.449,-10.708,0.34,,,,,,,
Dark Trap,Henny,0.643,0.82,-6.281,0.266,,,,,,,
Dark Trap,Droptop in the Rain (feat. Tory Lanez),0.73,0.581,-5.833,0.359,,,,,,,
Dark Trap,Flexin,0.648,0.543,-9.082,0.192,,,,,,,
Dark Trap,HOOD,0.481,0.604,-6.299,0.257,,,,,,,
Dark Trap,For My Bros,0.738,0.581,-6.776,0.635,,,,,,,
Dark Trap,Dope Game,0.84,0.539,-6.146,0.07,,,,,,,
Dark Trap,Every Season,0.936,0.704,-5.47,0.566,,,,,,,
Dark Trap,LOST (feat. Kid Cudi),0.908,0.499,-7.793,0.114,,,,,,,
Dark Trap,SPEEDBOAT,0.925,0.628,-7.587,0.81,,,,,,,
Dark Trap,No Heart,0.906,0.444,-8.692,0.678,,,,,,,
Dark Trap,Secure The Bag,0.803,0.719,-4.485,0.549,,,,,,,
Dark Trap,STARGAZING,0.487,0.789,-3.69,0.0564,,,,,,,
Dark Trap,Blue Faces,0.77,0.459,-6.255,0.418,,,,,,,
Dark Trap,Codeine Crazy,0.745,0.617,-7.22,0.185,,,,,,,
Dark Trap,Who Shot Johnny?,0.887,0.627,-4.14,0.326,,,,,,,
Dark Trap,Rari (feat. Future),0.574,0.812,-4.181,0.488,,,,,,,
Dark Trap,Days,0.681,0.608,-8.302,0.175,,,,,,,
Dark Trap,Ridin Strikers,0.595,0.534,-8.747,0.134,,,,,,,
Dark Trap,Mask Off (feat. Kendrick Lamar) - Remix,0.72,0.424,-11.964,0.228,,,,,,,
Dark Trap,Swimming Pools (Drank),0.577,0.447,-5.892,0.189,,,,,,,
Dark Trap,Lies About You (feat. Lil Durk),0.755,0.631,-7.9,0.525,,,,,,,
Dark Trap,Day for Day,0.737,0.562,-8.156,0.457,,,,,,,
Dark Trap,Neptun,0.701,0.662,-7.014,0.616,,,,,,,
Dark Trap,MiAMi (feat. Gunna),0.674,0.862,-3.4,0.357,,,,,,,
Dark Trap,Swervin (feat. 6ix9ine),0.581,0.662,-5.239,0.434,,,,,,,
Dark Trap,12,0.747,0.557,-8.971,0.552,,,,,,,
Dark Trap,Hardly,0.595,0.645,-4.872,0.205,,,,,,,
Dark Trap,Savage,0.768,0.484,-9.1,0.548,,,,,,,
Dark Trap,SIRENS | Z1RENZ [FEAT. J.I.D | J.1.D],0.66,0.784,-7.696,0.642,,,,,,,
Dark Trap,Glock In My Lap,0.847,0.733,-6.439,0.202,,,,,,,
Dark Trap,Richard Millie Plain,0.744,0.674,-7.518,0.316,,,,,,,
Dark Trap,I Get the Bag (feat. Migos),0.89,0.633,-5.475,0.425,,,,,,,
Dark Trap,Thought It Was a Drought,0.861,0.448,-8.256,0.0487,,,,,,,
Dark Trap,ULT,0.772,0.786,-5.337,0.233,,,,,,,
Dark Trap,Love Sosa,0.772,0.413,-8.193,0.211,,,,,,,
Dark Trap,F&N,0.728,0.628,-4.766,0.393,,,,,,,
Dark Trap,Remember Me,0.783,0.621,-7.053,0.411,,,,,,,
Dark Trap,Murder On My Mind,0.759,0.73,-7.985,0.74,,,,,,,
Dark Trap,Tunnel Vision,0.497,0.489,-7.724,0.231,,,,,,,
Dark Trap,Ready (feat. Gunna),0.793,0.395,-5.578,0.129,,,,,,,
Dark Trap,Life Goes On,0.716,0.541,-7.909,0.387,,,,,,,
Dark Trap,CLOUT COBAIN | CLOUT CO13A1N,0.794,0.448,-4.771,0.588,,,,,,,
Dark Trap,Respect the Game,0.603,0.67,-4.809,0.159,,,,,,,
Dark Trap,beibs in the trap,0.743,0.571,-6.054,0.495,,,,,,,
